Member_number,Date,itemDescription
2120016040,26/01/2021,Tea
2120016040,26/01/2021,Cosmetics/Personal Hygiene
2120016040,26/01/2021,Other flours
2120016041,26/01/2021,Vegetable
2120016041,26/01/2021,Paneer/Tofu/Khova
2120016042,26/01/2021,Vegetable
2120016042,26/01/2021,Indian snacks
2120016042,26/01/2021,Chips
2120016042,26/01/2021,Biscuits
2120016042,26/01/2021,Sauces/pastes/spread/pickle
2120016042,26/01/2021,Bread
2120016042,26/01/2021,Pulses
2120016042,26/01/2021,Biscuits
2120016043,26/01/2021,Cleaning Products
2120016043,26/01/2021,Cleaning Products
2120016043,26/01/2021,Bread
2120016043,26/01/2021,Curd
2120016044,26/01/2021,Vegetable
2120016044,26/01/2021,Bread
2120016044,26/01/2021,Cooking Oil
2120016045,26/01/2021,Vegetable
2120016045,26/01/2021,Curd
2120016046,26/01/2021,Egg
2120016046,26/01/2021,Curd
2120016047,26/01/2021,Bread
2120016048,26/01/2021,Cream
2120016048,26/01/2021,Curd
2120016049,26/01/2021,Sauces/pastes/spread/pickle
2120016049,26/01/2021,Other flours
2120016049,26/01/2021,Cheese
2120016049,26/01/2021,Bread
2120016049,26/01/2021,Bread
2120016049,26/01/2021,Sugar
2120016049,26/01/2021,Dry fruits/nuts
2120016049,26/01/2021,Milk
2120016049,26/01/2021,Paneer/Tofu/Khova
2120016049,26/01/2021,Vegetable
2120016050,26/01/2021,Vegetable
2120016050,26/01/2021,Milk
2120016051,26/01/2021,Beverage
2120016052,26/01/2021,Milk
2120016053,26/01/2021,Milk
2120016053,26/01/2021,Rice
2120016053,26/01/2021,Indian snacks
2120016053,26/01/2021,Maida flour
2120016053,26/01/2021,Other flours
2120016053,26/01/2021,Wheat
2120016053,26/01/2021,Beverage
2120016053,26/01/2021,Ready to eat
2120016053,26/01/2021,Ready to eat
2120016053,26/01/2021,Ready to eat
2120016053,26/01/2021,Ready to eat
2120016053,26/01/2021,Milk
2120016053,26/01/2021,Milk
2120016053,26/01/2021,Seeds/Spices
2120016053,26/01/2021,Poha
2120016054,26/01/2021,Vegetable
2120016054,26/01/2021,Vegetable
2120016054,26/01/2021,Vegetable
2120016054,26/01/2021,Vegetable
2120016054,26/01/2021,Vegetable
2120016054,26/01/2021,Vegetable
2120016055,26/01/2021,Egg
2120016056,26/01/2021,Bread
2120016056,26/01/2021,Curd
2120016056,26/01/2021,Bread
2120016057,26/01/2021,Beverage
2120016057,26/01/2021,Beverage
2120016057,26/01/2021,Beverage
2120016057,26/01/2021,Bread
2120016058,26/01/2021,Water
2120016058,26/01/2021,Curd
2120016059,26/01/2021,Chips
2120016059,26/01/2021,Seeds/Spices
2120016059,26/01/2021,Bread
2120016060,26/01/2021,Pulses
2120016060,26/01/2021,Vegetable
2120016060,26/01/2021,Vegetable
2120016060,26/01/2021,Vegetable
2120016060,26/01/2021,Vegetable
2120016060,26/01/2021,Vegetable
2120016060,26/01/2021,Chocolate
2120016060,26/01/2021,Stationary
2120016060,26/01/2021,Chips
2120016060,26/01/2021,Chips
2120016060,26/01/2021,Indian snacks
2120016060,26/01/2021,Indian snacks
2120016060,26/01/2021,Dry fruits/nuts
2120016060,26/01/2021,Pulses
2120016060,26/01/2021,Indian snacks
2120016060,26/01/2021,Sauces/pastes/spread/pickle
2120016060,26/01/2021,Sauces/pastes/spread/pickle
2120016060,26/01/2021,Indian snacks
2120016060,26/01/2021,Bread
2120016060,26/01/2021,Dry fruits/nuts
2120016060,26/01/2021,Indian snacks
2120016060,26/01/2021,Vegetable
2120016060,26/01/2021,Vegetable
2120016060,26/01/2021,Vegetable
2120016061,26/01/2021,Water
2120016061,26/01/2021,Sauces/pastes/spread/pickle
2120016061,26/01/2021,Bread
2120016062,26/01/2021,Egg
2120016063,26/01/2021,Ice cream
2120016063,26/01/2021,Ice cream
2120016063,26/01/2021,Curd
2120016064,26/01/2021,Egg
2120016064,26/01/2021,Idli/Dosa Batter
2120016064,26/01/2021,Curd
2120016065,26/01/2021,Vegetable
2120016065,26/01/2021,Vegetable
2120016065,26/01/2021,Vegetable
2120016065,26/01/2021,Vegetable
2120016066,26/01/2021,Wheat
2120016066,26/01/2021,Curd
2120016067,26/01/2021,Coffee
2120016067,26/01/2021,Milk
2120016067,26/01/2021,Milk
2120016067,26/01/2021,Curd
2120016067,26/01/2021,Indian snacks
2120016068,26/01/2021,Seeds/Spices
2120016068,26/01/2021,Coffee
2120016069,26/01/2021,Instant Noodles/Pasta/Soup
2120016069,26/01/2021,Indian snacks
2120016069,26/01/2021,Sugar
2120016070,26/01/2021,Milk
2120016070,26/01/2021,Ice cream
2120016070,26/01/2021,Ice cream
2120016071,26/01/2021,Pulses
2120016071,26/01/2021,Egg
2120016071,26/01/2021,Water
2120016072,26/01/2021,Egg
2120016072,26/01/2021,Water
2120016072,26/01/2021,Cream
2120016073,26/01/2021,Ice cream
2120016073,26/01/2021,Milk
2120016073,26/01/2021,Curd
2120016074,26/01/2021,Stationary
2120016075,26/01/2021,Tissues
2120016075,26/01/2021,Chocolate
2120016075,26/01/2021,Chocolate
2120016076,26/01/2021,Indian snacks
2120016076,26/01/2021,Rice
2120016076,26/01/2021,Wheat
2120016077,26/01/2021,Vegetable
2120016077,26/01/2021,Vegetable
2120016077,26/01/2021,Vegetable
2120016077,26/01/2021,Vegetable
2120016077,26/01/2021,Coffee
2120016077,26/01/2021,Chips
2120016077,26/01/2021,Indian snacks
2120016077,26/01/2021,Curd
2120016077,26/01/2021,Vegetable
2120016078,26/01/2021,Ice cream
2120016078,26/01/2021,Ice cream
2120016078,26/01/2021,Chips
2120016078,26/01/2021,Sauces/pastes/spread/pickle
2120016078,26/01/2021,Chips
2120016079,26/01/2021,Egg
2120016079,26/01/2021,Bread
2120016079,26/01/2021,Cooking Oil
2120016080,26/01/2021,Vegetable
2120016080,26/01/2021,Milk
2120016081,26/01/2021,Other flours
2120016081,26/01/2021,Seeds/Spices
2120016082,26/01/2021,Bread
2120016083,26/01/2021,Bread
2120016083,26/01/2021,Bread
2120016083,26/01/2021,Idli/Dosa Batter
2120016083,26/01/2021,Vegetable
2120016084,26/01/2021,Rice
2120016084,26/01/2021,Dry fruits/nuts
2120016084,26/01/2021,Misc. Household
2120016084,26/01/2021,Cleaning Products
2120016084,26/01/2021,Biscuits
2120016084,26/01/2021,Cleaning Products
2120016084,26/01/2021,Chips
2120016084,26/01/2021,Ghee
2120016084,26/01/2021,Yogurt
2120016084,26/01/2021,Vegetable
2120016085,26/01/2021,Coffee
2120016085,26/01/2021,Butter
2120016085,26/01/2021,Battery
2120016085,26/01/2021,Beverage
2120016086,26/01/2021,Bread
2120016087,26/01/2021,Vegetable
2120016087,26/01/2021,Vegetable
2120016087,26/01/2021,Vegetable
2120016087,26/01/2021,Vegetable
2120016087,26/01/2021,Vegetable
2120016087,26/01/2021,Misc. Household
2120016087,26/01/2021,Cake
2120016087,26/01/2021,Chips
2120016087,26/01/2021,Chips
2120016087,26/01/2021,Beverage
2120016087,26/01/2021,Cosmetics/Personal Hygiene
2120016087,26/01/2021,Milk
2120016087,26/01/2021,Butter Milk
2120016087,26/01/2021,Butter Milk
2120016088,26/01/2021,Vegetable
2120016088,26/01/2021,Other Groceries
2120016089,26/01/2021,Vegetable
2120016089,26/01/2021,Vegetable
2120016089,26/01/2021,Vegetable
2120016089,26/01/2021,Indian snacks
2120016089,26/01/2021,Dry fruits/nuts
2120016089,26/01/2021,Paneer/Tofu/Khova
2120016089,26/01/2021,Indian snacks
2120016089,26/01/2021,Biscuits
2120016090,26/01/2021,Water
2120016090,26/01/2021,Milk
2120016091,26/01/2021,Ice cream
2120016091,26/01/2021,Chips
2120016092,26/01/2021,Curd
2120016093,26/01/2021,Breakfast Cereal
2120016093,26/01/2021,Milk
2120016094,26/01/2021,Water
2120016095,26/01/2021,Vegetable
2120016095,26/01/2021,Vegetable
2120016095,26/01/2021,Biscuits
2120016095,26/01/2021,Idli/Dosa Batter
2120016096,26/01/2021,Misc. Household
2120016096,26/01/2021,Seeds/Spices
2120016096,26/01/2021,Ready to eat
2120016096,26/01/2021,Biscuits
2120016096,26/01/2021,Cake
2120016096,26/01/2021,Sauces/pastes/spread/pickle
2120016096,26/01/2021,Chips
2120016096,26/01/2021,Bread
2120016096,26/01/2021,Cooking Oil
2120016096,26/01/2021,Vegetable
2120016097,26/01/2021,Tissues
2120016097,26/01/2021,Popcorn
2120016097,26/01/2021,Tissues
2120016098,26/01/2021,Bread
2120016099,26/01/2021,Vegetable
2120016099,26/01/2021,Cooking Oil
2120016100,27/01/2021,Coffee
2120016100,27/01/2021,Cream
2120016100,27/01/2021,Bread
2120016101,27/01/2021,Vegetable
2120016101,27/01/2021,Vegetable
2120016101,27/01/2021,Vegetable
2120016101,27/01/2021,Vegetable
2120016101,27/01/2021,Egg
2120016101,27/01/2021,Vegetable
2120016101,27/01/2021,Vegetable
2120016101,27/01/2021,Bread
2120016101,27/01/2021,Sugar
2120016101,27/01/2021,Vegetable
2120016101,27/01/2021,Vegetable
2120016101,27/01/2021,Vegetable
2120016102,27/01/2021,Paneer/Tofu/Khova
2120016102,27/01/2021,Seeds/Spices
2120016103,27/01/2021,Water
2120016104,27/01/2021,Egg
2120016105,27/01/2021,Bread
2120016105,27/01/2021,Pulses
2120016106,27/01/2021,Tissues
2120016106,27/01/2021,Misc. Household
2120016106,27/01/2021,Cleaning Products
2120016106,27/01/2021,Curd
2120016106,27/01/2021,Vegetable
2120016107,27/01/2021,Egg
2120016107,27/01/2021,Misc. Household
2120016108,27/01/2021,Rice
2120016108,27/01/2021,Chocolate
2120016108,27/01/2021,Biscuits
2120016108,27/01/2021,Pulses
2120016109,27/01/2021,Stationary
2120016110,27/01/2021,Egg
2120016110,27/01/2021,Coffee
2120016110,27/01/2021,Biscuits
2120016110,27/01/2021,Cosmetics/Personal Hygiene
2120016110,27/01/2021,Biscuits
2120016110,27/01/2021,Biscuits
2120016110,27/01/2021,Bread
2120016110,27/01/2021,Ready to eat
2120016111,27/01/2021,Tissues
2120016111,27/01/2021,Seeds/Spices
2120016112,27/01/2021,Vegetable
2120016112,27/01/2021,Other flours
2120016112,27/01/2021,Pulses
2120016113,27/01/2021,Misc. Household
2120016114,27/01/2021,Other Groceries
2120016114,27/01/2021,Curd
2120016114,27/01/2021,Butter
2120016115,27/01/2021,Pulses
2120016115,27/01/2021,Water
2120016115,27/01/2021,Other flours
2120016116,27/01/2021,Egg
2120016117,27/01/2021,Beverage
2120016117,27/01/2021,Milk
2120016118,27/01/2021,Instant Noodles/Pasta/Soup
2120016118,27/01/2021,Chips
2120016118,27/01/2021,Indian snacks
2120016119,27/01/2021,Egg
2120016119,27/01/2021,Indian snacks
2120016119,27/01/2021,Chips
2120016119,27/01/2021,Milk
2120016120,27/01/2021,Milk
2120016121,27/01/2021,Wheat
2120016121,27/01/2021,Bread
2120016122,27/01/2021,Dry fruits/nuts
2120016122,27/01/2021,Dry fruits/nuts
2120016122,27/01/2021,Vegetable
2120016122,27/01/2021,Vegetable
2120016123,27/01/2021,Milk
2120016124,27/01/2021,Other Groceries
2120016124,27/01/2021,Beverage
2120016125,27/01/2021,Sauces/pastes/spread/pickle
2120016125,27/01/2021,Curd
2120016125,27/01/2021,Butter Milk
2120016125,27/01/2021,Bread
2120016126,27/01/2021,Curd
2120016127,27/01/2021,Wheat
2120016128,27/01/2021,Cooking Oil
2120016129,27/01/2021,Instant Noodles/Pasta/Soup
2120016129,27/01/2021,Ice cream
2120016129,27/01/2021,Ice cream
2120016129,27/01/2021,Biscuits
2120016129,27/01/2021,Pulses
2120016130,27/01/2021,Cheese
2120016130,27/01/2021,Chocolate
2120016130,27/01/2021,Biscuits
2120016130,27/01/2021,Chips
2120016130,27/01/2021,Chips
2120016130,27/01/2021,Biscuits
2120016130,27/01/2021,Biscuits
2120016130,27/01/2021,Chips
2120016130,27/01/2021,Indian snacks
2120016131,27/01/2021,Egg
2120016131,27/01/2021,Cosmetics/Personal Hygiene
2120016131,27/01/2021,Cleaning Products
2120016131,27/01/2021,Cosmetics/Personal Hygiene
2120016131,27/01/2021,Cosmetics/Personal Hygiene
2120016131,27/01/2021,Other flours
2120016131,27/01/2021,Misc. Household
2120016131,27/01/2021,Milk
2120016131,27/01/2021,Milk
2120016131,27/01/2021,Poha
2120016132,27/01/2021,Instant Noodles/Pasta/Soup
2120016133,27/01/2021,Water
2120016133,27/01/2021,Biscuits
2120016133,27/01/2021,Beverage
2120016134,27/01/2021,Biscuits
2120016134,27/01/2021,Ice cream
2120016135,27/01/2021,Water
2120016136,27/01/2021,Idli/Dosa Batter
2120016137,27/01/2021,Chips
2120016137,27/01/2021,Chips
2120016138,27/01/2021,Rice
2120016138,27/01/2021,Butter
2120016138,27/01/2021,Wheat
2120016138,27/01/2021,Beverage
2120016139,27/01/2021,Water
2120016140,27/01/2021,Other Groceries
2120016140,27/01/2021,Instant Noodles/Pasta/Soup
2120016140,27/01/2021,Cosmetics/Personal Hygiene
2120016140,27/01/2021,Sugar
2120016140,27/01/2021,Poha
2120016141,27/01/2021,Instant Noodles/Pasta/Soup
2120016141,27/01/2021,Instant Noodles/Pasta/Soup
2120016141,27/01/2021,Wheat
2120016141,27/01/2021,Salt
2120016141,27/01/2021,Bread
2120016142,27/01/2021,Vegetable
2120016142,27/01/2021,Butter
2120016142,27/01/2021,Ice cream
2120016142,27/01/2021,Ice cream
2120016143,27/01/2021,Egg
2120016143,27/01/2021,Idli/Dosa Batter
2120016144,27/01/2021,Popcorn
2120016144,27/01/2021,Popcorn
2120016144,27/01/2021,Indian snacks
2120016144,27/01/2021,Curd
2120016144,27/01/2021,Idli/Dosa Batter
2120016144,27/01/2021,Vegetable
2120016145,27/01/2021,Instant Noodles/Pasta/Soup
2120016145,27/01/2021,Breakfast Cereal
2120016145,27/01/2021,Indian snacks
2120016145,27/01/2021,Indian snacks
2120016145,27/01/2021,Paneer/Tofu/Khova
2120016146,27/01/2021,Seeds/Spices
2120016146,27/01/2021,Curd
2120016146,27/01/2021,Jaggery
2120016147,27/01/2021,Sauces/pastes/spread/pickle
2120016148,27/01/2021,Bread
2120016149,27/01/2021,Beverage
2120016149,27/01/2021,Chips
2120016149,27/01/2021,Beverage
2120016149,27/01/2021,Indian snacks
2120016150,27/01/2021,Egg
2120016151,27/01/2021,Egg
2120016151,27/01/2021,Sauces/pastes/spread/pickle
2120016151,27/01/2021,Sauces/pastes/spread/pickle
2120016151,27/01/2021,Beverage
2120016152,27/01/2021,Dry fruits/nuts
2120016153,27/01/2021,Sauces/pastes/spread/pickle
2120016153,27/01/2021,Misc. Household
2120016154,27/01/2021,Biscuits
2120016154,27/01/2021,Biscuits
2120016154,27/01/2021,Biscuits
2120016154,27/01/2021,Biscuits
2120016154,27/01/2021,Paneer/Tofu/Khova
2120016154,27/01/2021,Curd
2120016154,27/01/2021,Misc. Household
2120016155,27/01/2021,Tissues
2120016155,27/01/2021,Chips
2120016155,27/01/2021,Tissues
2120016155,27/01/2021,Chocolate
2120016156,27/01/2021,Egg
2120016156,27/01/2021,Sauces/pastes/spread/pickle
2120016156,27/01/2021,Sauces/pastes/spread/pickle
2120016156,27/01/2021,Beverage
2120016157,27/01/2021,Biscuits
2120016157,27/01/2021,Biscuits
2120016157,27/01/2021,Chips
2120016157,27/01/2021,Biscuits
2120016157,27/01/2021,Beverage
2120016157,27/01/2021,Beverage
2120016158,27/01/2021,Milk
2120016158,27/01/2021,Milk
2120016159,27/01/2021,Other Groceries
2120016160,27/01/2021,Beverage
2120016160,27/01/2021,Stationary
2120016161,27/01/2021,Paneer/Tofu/Khova
2120016162,27/01/2021,Water
2120016162,27/01/2021,Seeds/Spices
2120016162,27/01/2021,Paneer/Tofu/Khova
2120016162,27/01/2021,Curd
2120016163,27/01/2021,Cleaning Products
2120016164,27/01/2021,Curd
2120016165,27/01/2021,Vegetable
2120016165,27/01/2021,Chocolate
2120016165,27/01/2021,Paneer/Tofu/Khova
2120016165,27/01/2021,Curd
2120016166,27/01/2021,Butter
2120016167,27/01/2021,Bread
2120016168,27/01/2021,Chips
2120016168,27/01/2021,Chips
2120016168,27/01/2021,Curd
2120016168,27/01/2021,Poha
2120016168,27/01/2021,Vegetable
2120016169,27/01/2021,Ice cream
2120016170,27/01/2021,Vegetable
2120016171,28/01/2021,Seeds/Spices
2120016172,28/01/2021,Egg
2120016172,28/01/2021,Butter
2120016172,28/01/2021,Beverage
2120016173,28/01/2021,Tea
2120016174,28/01/2021,Egg
2120016174,28/01/2021,Chips
2120016174,28/01/2021,Beverage
2120016175,28/01/2021,Cleaning Products
2120016175,28/01/2021,Cooking Oil
2120016176,28/01/2021,Egg
2120016176,28/01/2021,Curd
2120016177,28/01/2021,Water
2120016177,28/01/2021,Stationary
2120016178,28/01/2021,Beverage
2120016178,28/01/2021,Cheese
2120016179,28/01/2021,Egg
2120016179,28/01/2021,Instant Noodles/Pasta/Soup
2120016179,28/01/2021,Wheat
2120016179,28/01/2021,Beverage
2120016179,28/01/2021,Vegetable
2120016180,28/01/2021,Vegetable
2120016181,28/01/2021,Cleaning Products
2120016181,28/01/2021,Bread
2120016182,28/01/2021,Seeds/Spices
2120016182,28/01/2021,Seeds/Spices
2120016182,28/01/2021,Cosmetics/Personal Hygiene
2120016183,28/01/2021,Vegetable
2120016183,28/01/2021,Vegetable
2120016183,28/01/2021,Vegetable
2120016183,28/01/2021,Egg
2120016183,28/01/2021,Vegetable
2120016183,28/01/2021,Instant Noodles/Pasta/Soup
2120016183,28/01/2021,Instant Noodles/Pasta/Soup
2120016184,28/01/2021,Instant Noodles/Pasta/Soup
2120016185,28/01/2021,Dry fruits/nuts
2120016185,28/01/2021,Vegetable
2120016185,28/01/2021,Biscuits
2120016185,28/01/2021,Chocolate
2120016185,28/01/2021,Butter
2120016185,28/01/2021,Curd
2120016186,28/01/2021,Water
2120016186,28/01/2021,Biscuits
2120016186,28/01/2021,Other Groceries
2120016187,28/01/2021,Vegetable
2120016187,28/01/2021,Vegetable
2120016188,28/01/2021,Sugar
2120016188,28/01/2021,Tea
2120016188,28/01/2021,Chocolate
2120016188,28/01/2021,Beverage
2120016188,28/01/2021,Chocolate
2120016189,28/01/2021,Stationary
2120016189,28/01/2021,Stationary
2120016190,28/01/2021,Vegetable
2120016190,28/01/2021,Vegetable
2120016190,28/01/2021,Vegetable
2120016190,28/01/2021,Vegetable
2120016190,28/01/2021,Water
2120016191,28/01/2021,Vegetable
2120016191,28/01/2021,Vegetable
2120016191,28/01/2021,Vegetable
2120016191,28/01/2021,Vegetable
2120016191,28/01/2021,Bread
2120016192,28/01/2021,Biscuits
2120016192,28/01/2021,Beverage
2120016192,28/01/2021,Seeds/Spices
2120016193,28/01/2021,Vegetable
2120016193,28/01/2021,Vegetable
2120016193,28/01/2021,Vegetable
2120016193,28/01/2021,Seeds/Spices
2120016193,28/01/2021,Butter
2120016193,28/01/2021,Cheese
2120016193,28/01/2021,Curd
2120016194,28/01/2021,Vegetable
2120016195,28/01/2021,Vegetable
2120016196,28/01/2021,Rice
2120016197,28/01/2021,Paneer/Tofu/Khova
2120016197,28/01/2021,Vegetable
2120016198,28/01/2021,Bread
2120016199,28/01/2021,Vegetable
2120016199,28/01/2021,Vegetable
2120016199,28/01/2021,Egg
2120016199,28/01/2021,Vegetable
2120016199,28/01/2021,Vegetable
2120016199,28/01/2021,Dry fruits/nuts
2120016199,28/01/2021,Vegetable
2120016199,28/01/2021,Vegetable
2120016200,28/01/2021,Rice
2120016201,28/01/2021,Ice cream
2120016201,28/01/2021,Indian snacks
2120016202,28/01/2021,Curd
2120016202,28/01/2021,Chips
2120016203,28/01/2021,Vegetable
2120016203,28/01/2021,Vegetable
2120016203,28/01/2021,Vegetable
2120016203,28/01/2021,Vegetable
2120016203,28/01/2021,Vegetable
2120016203,28/01/2021,Ice cream
2120016204,28/01/2021,Curd
2120016205,28/01/2021,Bread
2120016206,28/01/2021,Chips
2120016207,28/01/2021,Dry fruits/nuts
2120016208,28/01/2021,Tissues
2120016208,28/01/2021,Tissues
2120016208,28/01/2021,Beverage
2120016208,28/01/2021,Cleaning Products
2120016208,28/01/2021,Cleaning Products
2120016208,28/01/2021,Beverage
2120016208,28/01/2021,Milk
2120016209,28/01/2021,Paneer/Tofu/Khova
2120016210,28/01/2021,Seeds/Spices
2120016210,28/01/2021,Vegetable
2120016210,28/01/2021,Pulses
2120016210,28/01/2021,Vegetable
2120016210,28/01/2021,Vegetable
2120016210,28/01/2021,Vegetable
2120016210,28/01/2021,Cooking Oil
2120016210,28/01/2021,Coffee
2120016210,28/01/2021,Tea
2120016210,28/01/2021,Chips
2120016210,28/01/2021,Other flours
2120016210,28/01/2021,Curd
2120016210,28/01/2021,Cooking Oil
2120016211,28/01/2021,Misc. Household
2120016211,28/01/2021,Pulses
2120016211,28/01/2021,Sugar
2120016211,28/01/2021,Bread
2120016212,28/01/2021,Milk
2120016212,28/01/2021,Biscuits
2120016212,28/01/2021,Milk
2120016213,28/01/2021,Misc. Household
2120016214,28/01/2021,Jaggery
2120016214,28/01/2021,Maida flour
2120016215,28/01/2021,Egg
2120016215,28/01/2021,Cleaning Products
2120016215,28/01/2021,Bread
2120016216,28/01/2021,Seeds/Spices
2120016216,28/01/2021,Egg
2120016216,28/01/2021,Curd
2120016216,28/01/2021,Seeds/Spices
2120016217,28/01/2021,Vegetable
2120016217,28/01/2021,Egg
2120016217,28/01/2021,Chips
2120016217,28/01/2021,Chips
2120016217,28/01/2021,Chocolate
2120016217,28/01/2021,Sauces/pastes/spread/pickle
2120016217,28/01/2021,Curd
2120016217,28/01/2021,Beverage
2120016217,28/01/2021,Bread
2120016217,28/01/2021,Idli/Dosa Batter
2120016217,28/01/2021,Sauces/pastes/spread/pickle
2120016217,28/01/2021,Breakfast Cereal
2120016217,28/01/2021,Vegetable
2120016218,28/01/2021,Egg
2120016218,28/01/2021,Seeds/Spices
2120016219,28/01/2021,Instant Noodles/Pasta/Soup
2120016219,28/01/2021,Bread
2120016219,28/01/2021,Seeds/Spices
2120016219,28/01/2021,Indian snacks
2120016220,28/01/2021,Paneer/Tofu/Khova
2120016220,28/01/2021,Idli/Dosa Batter
2120016221,28/01/2021,Vegetable
2120016221,28/01/2021,Vegetable
2120016222,28/01/2021,Rice
2120016222,28/01/2021,Vegetable
2120016222,28/01/2021,Vegetable
2120016222,28/01/2021,Vegetable
2120016222,28/01/2021,Vegetable
2120016222,28/01/2021,Battery
2120016223,28/01/2021,Curd
2120016224,28/01/2021,Vegetable
2120016224,28/01/2021,Egg
2120016224,28/01/2021,Biscuits
2120016224,28/01/2021,Biscuits
2120016224,28/01/2021,Curd
2120016225,28/01/2021,Sauces/pastes/spread/pickle
2120016226,28/01/2021,Vegetable
2120016226,28/01/2021,Instant Noodles/Pasta/Soup
2120016226,28/01/2021,Vegetable
2120016226,28/01/2021,Milk
2120016226,28/01/2021,Dry fruits/nuts
2120016227,28/01/2021,Curd
2120016228,28/01/2021,Vegetable
2120016228,28/01/2021,Curd
2120016228,28/01/2021,Pulses
2120016229,28/01/2021,Vegetable
2120016229,28/01/2021,Instant Noodles/Pasta/Soup
2120016229,28/01/2021,Chips
2120016229,28/01/2021,Curd
2120016230,28/01/2021,Paneer/Tofu/Khova
2120016230,28/01/2021,Cooking Oil
2120016230,28/01/2021,Cooking Oil
2120016231,28/01/2021,Cleaning Products
2120016231,28/01/2021,Cleaning Products
2120016232,28/01/2021,Seeds/Spices
2120016232,28/01/2021,Rice
2120016232,28/01/2021,Seeds/Spices
2120016232,28/01/2021,Pulses
2120016232,28/01/2021,Seeds/Spices
2120016232,28/01/2021,Tea
2120016232,28/01/2021,Milk powder
2120016232,28/01/2021,Seeds/Spices
2120016232,28/01/2021,Seeds/Spices
2120016233,28/01/2021,Beverage
2120016233,28/01/2021,Bread
2120016233,28/01/2021,Sauces/pastes/spread/pickle
2120016233,28/01/2021,Bread
2120016234,28/01/2021,Butter
2120016235,28/01/2021,Wheat
2120016236,28/01/2021,Sauces/pastes/spread/pickle
2120016237,29/01/2021,Water
2120016238,29/01/2021,Stationary
2120016239,29/01/2021,Bread
2120016240,29/01/2021,Breakfast Cereal
2120016240,29/01/2021,Milk
2120016241,29/01/2021,Egg
2120016241,29/01/2021,Water
2120016242,29/01/2021,Other Groceries
2120016243,29/01/2021,Biscuits
2120016243,29/01/2021,Milk
2120016244,29/01/2021,Seeds/Spices
2120016244,29/01/2021,Seeds/Spices
2120016244,29/01/2021,Seeds/Spices
2120016244,29/01/2021,Seeds/Spices
2120016244,29/01/2021,Seeds/Spices
2120016244,29/01/2021,Salt
2120016244,29/01/2021,Cheese
2120016245,29/01/2021,Tea
2120016245,29/01/2021,Idli/Dosa Batter
2120016246,29/01/2021,Bread
2120016247,29/01/2021,Rice
2120016247,29/01/2021,Bread
2120016248,29/01/2021,Stationary
2120016249,29/01/2021,Egg
2120016249,29/01/2021,Bread
2120016249,29/01/2021,Butter
2120016249,29/01/2021,Milk
2120016250,29/01/2021,Egg
2120016251,29/01/2021,Bread
2120016251,29/01/2021,Cheese
2120016251,29/01/2021,Ready to eat
2120016251,29/01/2021,Indian snacks
2120016252,29/01/2021,Vegetable
2120016253,29/01/2021,Rice
2120016253,29/01/2021,Curd
2120016254,29/01/2021,Vegetable
2120016255,29/01/2021,Cooking Oil
2120016256,29/01/2021,Beverage
2120016256,29/01/2021,Beverage
2120016256,29/01/2021,BUTTER MILK
2120016257,29/01/2021,Pulses
2120016257,29/01/2021,Vegetable
2120016257,29/01/2021,Chocolate
2120016257,29/01/2021,Biscuits
2120016257,29/01/2021,Chocolate
2120016257,29/01/2021,Chips
2120016257,29/01/2021,Chocolate
2120016257,29/01/2021,Cleaning Products
2120016257,29/01/2021,Curd
2120016258,29/01/2021,Pulses
2120016259,29/01/2021,Vegetable
2120016259,29/01/2021,Ice cream
2120016260,29/01/2021,Seeds/Spices
2120016260,29/01/2021,Idli/Dosa Batter
2120016261,29/01/2021,Milk
2120016261,29/01/2021,Milk
2120016262,29/01/2021,Bread
2120016262,29/01/2021,Milk
2120016262,29/01/2021,Curd
2120016263,29/01/2021,Vegetable
2120016263,29/01/2021,Vegetable
2120016264,29/01/2021,Milk
2120016264,29/01/2021,Milk
2120016265,29/01/2021,Vegetable
2120016265,29/01/2021,Vegetable
2120016266,29/01/2021,Seeds/Spices
2120016266,29/01/2021,Vegetable
2120016266,29/01/2021,Vegetable
2120016266,29/01/2021,Vegetable
2120016266,29/01/2021,Vegetable
2120016266,29/01/2021,Cosmetics/Personal Hygiene
2120016266,29/01/2021,Battery
2120016266,29/01/2021,Battery
2120016266,29/01/2021,Vegetable
2120016267,29/01/2021,Vegetable
2120016267,29/01/2021,Beverage
2120016267,29/01/2021,Bread
2120016267,29/01/2021,Milk
2120016267,29/01/2021,Beverage
2120016268,29/01/2021,Misc. Household
2120016268,29/01/2021,Bread
2120016268,29/01/2021,Milk
2120016268,29/01/2021,Curd
2120016269,29/01/2021,Ice cream
2120016269,29/01/2021,Ice cream
2120016269,29/01/2021,Ghee
2120016270,29/01/2021,Indian snacks
2120016270,29/01/2021,Pulses
2120016271,29/01/2021,Ice cream
2120016271,29/01/2021,Ice cream
2120016271,29/01/2021,Chocolate
2120016272,29/01/2021,Beverage
2120016272,29/01/2021,Ice cream
2120016272,29/01/2021,Ice cream
2120016272,29/01/2021,Ice cream
2120016272,29/01/2021,Ready to eat
2120016272,29/01/2021,Idli/Dosa Batter
2120016272,29/01/2021,Ready to eat
2120016273,29/01/2021,Chips
2120016273,29/01/2021,Bread
2120016273,29/01/2021,Milk
2120016274,29/01/2021,Milk
2120016275,29/01/2021,Seeds/Spices
2120016275,29/01/2021,Bread
2120016276,29/01/2021,Paneer/Tofu/Khova
